property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Simple Hexagonal,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
space_group,P63/mmc,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 194.,Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
superconducting_point,0.026,K,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
bulk_modulus,130,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
shear_modulus,132,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
young_modulus,287,GPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
poisson_ratio,0.032,adimensional,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
mohs_hardness,5.5,Mohs,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
vickers_hardness,1670,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
brinell_hardness,600,MPa,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
speed_of_sound,13000,m/s,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
thermal_expansion,1.13e-05,K⁻¹,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Beryllium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Be-reference,elemento puro · condiciones de referencia,Simple Hexagonal,P63/mmc,228.58,228.58,358.43,π/2,π/2,2 π/3
